File name,Score,Prosody,Noise/Disruption,Pre-speech noise,Repetition,Word,Pronunciation,pronScores,Assessor
a19_krabbe.wav,4,,,1,,krabbe,k r A b @,1 1 1 0 1,Anne Marte
d06_krabbe.wav,4,,,,,krabbe,k r A b @,0 1 1 1 1,Anne Marte
d17_krabbe.wav,4,,1,,,krabbe,k r A b @,1 1 1 0 1,Anne Marte
a08_krabbe.wav,3,,1,,,krabbe,k r A b @,1 0 1 0 1,Anne Marte
a23_krabbe.wav,4,,,1,,krabbe,k r A b @,1 1 1 0 1,Anne Marte
a14_krabbe.wav,4,,,,,krabbe,k r A b @,1 1 0 1 1,Anne Marte
d05_krabbe.wav,3,,1,,,krabbe,k r A b @,0 1 0 0 1,Jeanett
a31_krabbe.wav,5,,1,1,,krabbe,k r A b @,1 1 1 1 1,Jeanett
d19_krabbe.wav,3,,,,,krabbe,k r A b @,1 0 1 1 0,Jeanett
a06_krabbe.wav,1,,,,,krabbe,k r A b @,1 0 1 0 1,Jeanett
a17_krabbe.wav,4,1,,1,,krabbe,k r A b @,1 1 1 1 1,Jeanett
d08_krabbe.wav,3,1,1,,,krabbe,k r A b @,1 1 1 1 0,Jeanett
a20_krabbe.wav,3,,,1,,krabbe,k r A b @,0 1 1 0 1,Jeanett
d14_krabbe.wav,4,,,,,krabbe,k r A b @,1 0 1 1 1,Jeanett
a25_krabbe.wav,2,,,1,,krabbe,k r A b @,1 0 0 1 1,Jeanett
a12_krabbe.wav,0,,1,,,krabbe,k r A b @,0 0 0 0 0,Jeanett
d11_krabbe.wav,4,,,,,krabbe,k r A b @,0 1 1 1 1,Jeanett
a28_krabbe.wav,4,1,,1,,krabbe,k r A b @,1 1 1 1 1,Jeanett
a03_krabbe.wav,2,,,1,,krabbe,k r A b @,0 1 1 0 1,Jeanett
a34_krabbe.wav,3,1,,1,,krabbe,k r A b @,1 1 0 1 1,Jeanett
a04_krabbe.wav,3,1,,1,,krabbe,k r A b @,1 1 1 0 1,Jeanett
a33_krabbe.wav,3,,,,,krabbe,k r A b @,0 1 1 1 1,Jeanett
d07_krabbe.wav,4,,,,,krabbe,k r A b @,0 1 1 1 1,Jeanett
a18_krabbe.wav,4,1,,1,,krabbe,k r A b @,1 1 1 1 1,Jeanett
a09_krabbe.wav,2,,,,,krabbe,k r A b @,1 1 0 0 1,Jeanett
d16_krabbe.wav,5,,,,,krabbe,k r A b @,1 1 1 1 1,Jeanett
a22_krabbe.wav,3,,,1,,krabbe,k r A b @,0 1 1 1 1,Jeanett
a15_krabbe.wav,1,,,1,,krabbe,k r A b @,0 0 0 0 1,Jeanett
d13_krabbe.wav,5,,,,,krabbe,k r A b @,1 1 1 1 1,Jeanett
a10_krabbe.wav,2,,,,,krabbe,k r A b @,1 0 0 0 1,Jeanett
a27_krabbe.wav,3,1,,1,,krabbe,k r A b @,1 1 0 1 1,Jeanett
a01_krabbe.wav,2,,1,,,krabbe,k r A b @,1 0 0 0 0,Jeanett
d02_krabbe.wav,5,,,,,krabbe,k r A b @,1 1 1 1 1,Jeanett
a13_krabbe.wav,1,,1,,,krabbe,k r A b @,0 0 0 0 0,Jeanett
d10_krabbe.wav,4,,,,,krabbe,k r A b @,0 1 1 1 1,Jeanett
a29_krabbe.wav,3,1,,1,,krabbe,k r A b @,1 0 1 1 1,Jeanett
d01_krabbe.wav,4,,1,,,krabbe,k r A b @,0 1 1 1 1,Jeanett
a02_krabbe.wav,4,1,,1,,krabbe,k r A b @,1 1 1 1 1,Jeanett
d04_krabbe.wav,5,,,,,krabbe,k r A b @,1 1 1 1 1,Jeanett
a30_krabbe.wav,3,1,,1,,krabbe,k r A b @,1 1 0 1 1,Jeanett
a07_krabbe.wav,1,,,,,krabbe,k r A b @,0 0 0 0 0,Jeanett
d18_krabbe.wav,5,,1,,,krabbe,k r A b @,1 1 1 1 1,Jeanett
d09_krabbe.wav,2,,1,,,krabbe,k r A b @,0 1 0 0 1,Jeanett
a16_krabbe.wav,4,1,,1,,krabbe,k r A b @,1 1 1 1 1,Jeanett
a21_krabbe.wav,2,,,1,,krabbe,k r A b @,1 1 0 0 0,Jeanett
d15_krabbe.wav,5,,,,,krabbe,k r A b @,1 1 1 1 1,Jeanett
d12_krabbe.wav,5,,,,,krabbe,k r A b @,1 1 1 1 1,Jeanett
a11_krabbe.wav,2,,1,,,krabbe,k r A b @,1 0 0 0 1,Jeanett
a26_krabbe.wav,2,,,1,,krabbe,k r A b @,1 0 0 0 1,Jeanett
d03_krabbe.wav,5,,,,,krabbe,k r A b @,1 1 1 1 1,Jeanett
a05_krabbe.wav,2,,1,,,krabbe,k r A b @,1 1 0 0 1,Jeanett
a32_krabbe.wav,2,,1,1,,krabbe,k r A b @,0 1 0 1 0,Jeanett
a19_krabbe.wav,3,,,1,,krabbe,k r A b @,1 1 1 0 1,Jeanett
d06_krabbe.wav,4,,,,,krabbe,k r A b @,0 1 1 1 1,Jeanett
d17_krabbe.wav,4,,1,,,krabbe,k r A b @,1 1 1 0 1,Jeanett
a08_krabbe.wav,3,,1,,,krabbe,k r A b @,0 0 1 0 1,Jeanett
a23_krabbe.wav,3,,,1,,krabbe,k r A b @,1 1 1 0 1,Jeanett
a14_krabbe.wav,4,1,,,,krabbe,k r A b @,1 1 1 1 1,Jeanett
a21_tar.wav,3,,,1,,tar,t A: r,1 0 0,Anne Marte
a31_tar.wav,5,,1,1,,tar,t A: r,1 1 1,Anne Marte
a28_tar.wav,3,,,1,,tar,t A: r,1 0 0,Anne Marte
a17_tar.wav,5,,,1,,tar,t A: r,1 1 1,Anne Marte
a29_tar.wav,3,,,1,,tar,t A: r,1 1 0,Anne Marte
a16_tar.wav,5,,,1,,tar,t A: r,1 1 1,Anne Marte
a30_tar.wav,3,,,1,,tar,t A: r,1 0 1,Anne Marte
a20_tar.wav,3,,1,1,,tar,t A: r,1 0 1,Anne Marte
a14_tar.wav,3,,1,1,,tar,t A: r,1 0 0,Anne Marte
a22_tar.wav,4,,,1,,tar,t A: r,1 0 1,Anne Marte
a32_tar.wav,3,,,1,,tar,t A: r,0 1 1,Anne Marte
a33_tar.wav,5,,1,,,tar,t A: r,1 1 1,Anne Marte
a23_tar.wav,5,,,1,,tar,t A: r,1 1 1,Anne Marte
a15_tar.wav,3,,,1,,tar,t A: r,1 0 0,Anne Marte
a19_tar.wav,5,,,1,,tar,t A: r,1 1 1,Anne Marte
a26_tar.wav,2,,,1,,tar,t A: r,1 0 0,Anne Marte
a18_tar.wav,4,1,,1,,tar,t A: r,1 1 1,Anne Marte
a27_tar.wav,3,,1,1,,tar,t A: r,1 0 1,Anne Marte
a25_tar.wav,3,,,1,,tar,t A: r,1 0 0,Anne Marte
a34_tar.wav,2,,,1,,tar,t A: r,0 0 1,Anne Marte
a21_tar.wav,3,,1,1,,tar,t A: r,1 0 1,Jeanett
a31_tar.wav,5,,1,1,,tar,t A: r,1 1 1,Jeanett
a28_tar.wav,3,,,1,,tar,t A: r,1 0 0,Jeanett
a17_tar.wav,5,,,1,,tar,t A: r,1 1 1,Jeanett
a29_tar.wav,3,,,1,,tar,t A: r,1 1 0,Jeanett
a16_tar.wav,5,,,1,,tar,t A: r,1 1 1,Jeanett
a30_tar.wav,3,,,1,,tar,t A: r,1 0 1,Jeanett
a20_tar.wav,3,,1,1,,tar,t A: r,1 0 1,Jeanett
a14_tar.wav,3,,1,1,,tar,t A: r,1 0 0,Jeanett
a22_tar.wav,3,,1,1,,tar,t A: r,1 0 1,Jeanett
a32_tar.wav,3,,,1,,tar,t A: r,0 1 1,Jeanett
a33_tar.wav,5,,1,,,tar,t A: r,1 1 1,Jeanett
a23_tar.wav,5,,,1,,tar,t A: r,1 1 1,Jeanett
a15_tar.wav,3,,,1,,tar,t A: r,1 1 0,Jeanett
a19_tar.wav,5,,,1,,tar,t A: r,1 1 1,Jeanett
a26_tar.wav,2,,,1,,tar,t A: r,1 0 0,Jeanett
a18_tar.wav,4,1,,1,,tar,t A: r,1 1 1,Jeanett
a27_tar.wav,3,,1,1,,tar,t A: r,1 0 1,Jeanett
a25_tar.wav,3,,,1,,tar,t A: r,1 0 0,Jeanett
a34_tar.wav,2,,,1,,tar,t A: r,0 0 1,Jeanett
a13_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Anne Marte
a12_buss.wav,0,,1,,,buss,b u0 s,0 0 0,Anne Marte
a27_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a26_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d04_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d05_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d18_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a19_buss.wav,4,,,,,buss,b u0 s,1 0 1,Anne Marte
a18_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a04_buss.wav,4,,,,,buss,b u0 s,1 0 1,Anne Marte
a05_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Anne Marte
a30_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a31_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d13_buss.wav,4,,,,,buss,b u0 s,0 1 1,Anne Marte
d12_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a03_buss.wav,3,,,,,buss,b u0 s,1 1 0,Anne Marte
a02_buss.wav,4,,,,,buss,b u0 s,1 1 0,Anne Marte
a09_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a08_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d14_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d15_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a14_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Anne Marte
a15_buss.wav,3,,,,,buss,b u0 s,0 1 1,Anne Marte
d09_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d08_buss.wav,3,1,,,,buss,b u0 s,0 0 1,Anne Marte
a20_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a21_buss.wav,4,,,,,buss,b u0 s,1 0 1,Anne Marte
d03_buss.wav,3,,,,,buss,b u0 s,1 0 0,Anne Marte
d02_buss.wav,4,,,,,buss,b u0 s,0 1 1,Anne Marte
d19_buss.wav,4,,,,,buss,b u0 s,1 1 0,Anne Marte
a33_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a32_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d10_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d11_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a07_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a06_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a25_buss.wav,4,,,,,buss,b u0 s,1 0 1,Anne Marte
d07_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d06_buss.wav,4,,,,,buss,b u0 s,0 1 1,Anne Marte
a10_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a11_buss.wav,3,,,,,buss,b u0 s,1 0 0,Anne Marte
a23_buss.wav,2,,,,,buss,b u0 s,0 0 1,Anne Marte
a22_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d01_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a29_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a28_buss.wav,4,,,,,buss,b u0 s,1 0 1,Anne Marte
a17_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a16_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a34_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d17_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
d16_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a01_buss.wav,5,,,,,buss,b u0 s,1 1 1,Anne Marte
a13_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Jeanett
a12_buss.wav,0,,1,,,buss,b u0 s,0 0 0,Jeanett
a27_buss.wav,5,,1,1,,buss,b u0 s,1 1 1,Jeanett
a26_buss.wav,5,,,1,,buss,b u0 s,1 1 1,Jeanett
d04_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
d05_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Jeanett
d18_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
a19_buss.wav,4,,,,,buss,b u0 s,1 0 1,Jeanett
a18_buss.wav,5,,,1,,buss,b u0 s,1 1 1,Jeanett
a04_buss.wav,4,1,,,,buss,b u0 s,1 1 1,Jeanett
a05_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
a30_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
a31_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
d13_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
d12_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Jeanett
a03_buss.wav,3,,,,,buss,b u0 s,1 1 0,Jeanett
a02_buss.wav,3,,,,,buss,b u0 s,1 1 0,Jeanett
a09_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
a08_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Jeanett
d14_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Jeanett
d15_buss.wav,4,1,1,,,buss,b u0 s,1 1 1,Jeanett
a14_buss.wav,5,,1,1,,buss,b u0 s,1 1 1,Jeanett
a15_buss.wav,3,1,,,,buss,b u0 s,0 1 1,Jeanett
d09_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Jeanett
d08_buss.wav,3,1,,,,buss,b u0 s,0 1 1,Jeanett
a20_buss.wav,5,,1,1,,buss,b u0 s,1 1 1,Jeanett
a21_buss.wav,4,1,,1,,buss,b u0 s,1 1 1,Jeanett
d03_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
d02_buss.wav,3,,,,,buss,b u0 s,0 1 1,Jeanett
d19_buss.wav,3,,,,,buss,b u0 s,0 1 1,Jeanett
a33_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Jeanett
a32_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Jeanett
d10_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Jeanett
d11_buss.wav,3,,1,,,buss,b u0 s,1 0 1,Jeanett
a07_buss.wav,4,,,,,buss,b u0 s,1 0 1,Jeanett
a06_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
a25_buss.wav,3,1,,1,,buss,b u0 s,1 0 1,Jeanett
d07_buss.wav,4,,,,,buss,b u0 s,1 0 1,Jeanett
d06_buss.wav,3,,,,,buss,b u0 s,0 0 1,Jeanett
a10_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
a11_buss.wav,3,,,,,buss,b u0 s,1 0 1,Jeanett
a23_buss.wav,2,,,,,buss,b u0 s,0 0 1,Jeanett
a22_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
d01_buss.wav,5,,1,,,buss,b u0 s,1 1 1,Jeanett
a29_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
a28_buss.wav,4,,,,,buss,b u0 s,1 0 1,Jeanett
a17_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
a16_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
a34_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
d17_buss.wav,5,,,,,buss,b u0 s,1 1 1,Jeanett
d16_buss.wav,4,,1,,,buss,b u0 s,1 1 0,Jeanett
a01_buss.wav,4,,1,,,buss,b u0 s,1 0 1,Jeanett
a32_tre.wav,5,,,1,,tre,t r e:,1 1 1,Anne Marte
a22_tre.wav,4,,,1,,tre,t r e:,1 1 0,Anne Marte
d01_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
d11_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
a14_tre.wav,4,,,1,,tre,t r e:,1 1 0,Anne Marte
a04_tre.wav,5,,,1,,tre,t r e:,1 1 1,Anne Marte
d08_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
d18_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
a05_tre.wav,3,,1,,,tre,t r e:,0 1 1,Anne Marte
a15_tre.wav,3,,,1,,tre,t r e:,1 0 1,Anne Marte
d09_tre.wav,0,,1,,,tre,t r e:,0 0 0,Anne Marte
a23_tre.wav,5,,,1,,tre,t r e:,1 1 1,Anne Marte
a33_tre.wav,5,,,1,,tre,t r e:,1 1 1,Anne Marte
d10_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
a17_tre.wav,5,,,1,,tre,t r e:,1 1 1,Anne Marte
a07_tre.wav,3,,,,,tre,t r e:,1 0 1,Anne Marte
a28_tre.wav,4,1,,1,,tre,t r e:,1 1 1,Anne Marte
d02_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
d12_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
a31_tre.wav,5,,,1,,tre,t r e:,1 1 1,Anne Marte
a21_tre.wav,4,,,1,,tre,t r e:,1 1 0,Anne Marte
d13_tre.wav,4,,1,,,tre,t r e:,0 1 1,Anne Marte
d03_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
a20_tre.wav,4,,,1,,tre,t r e:,1 1 0,Anne Marte
a30_tre.wav,4,,,1,,tre,t r e:,1 1 0,Anne Marte
a06_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
a16_tre.wav,5,,,1,,tre,t r e:,1 1 1,Anne Marte
a29_tre.wav,3,,,1,,tre,t r e:,1 0 0,Anne Marte
a13_tre.wav,2,,,1,,tre,t r e:,0 0 1,Anne Marte
a03_tre.wav,3,,,1,,tre,t r e:,0 1 0,Anne Marte
a25_tre.wav,2,,,1,,tre,t r e:,0 0 1,Anne Marte
d06_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
d16_tre.wav,4,,,,,tre,t r e:,0 1 1,Anne Marte
a34_tre.wav,3,,,1,,tre,t r e:,1 0 0,Anne Marte
d17_tre.wav,5,,1,,,tre,t r e:,1 1 1,Anne Marte
d07_tre.wav,4,,,,,tre,t r e:,0 1 1,Anne Marte
a02_tre.wav,4,1,,1,,tre,t r e:,1 1 1,Anne Marte
a12_tre.wav,4,,,,,tre,t r e:,1 1 0,Anne Marte
d19_tre.wav,3,,,,,tre,t r e:,1 0 1,Anne Marte
d05_tre.wav,5,,1,,,tre,t r e:,1 1 1,Anne Marte
d15_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
a26_tre.wav,3,,,1,,tre,t r e:,1 0 1,Anne Marte
a09_tre.wav,3,,,,,tre,t r e:,1 1 0,Anne Marte
a19_tre.wav,3,,,1,,tre,t r e:,1 1 0,Anne Marte
a10_tre.wav,4,,,1,,tre,t r e:,1 1 0,Anne Marte
a01_tre.wav,2,,,,,tre,t r e:,1 0 0,Anne Marte
a11_tre.wav,3,,,,,tre,t r e:,0 1 1,Anne Marte
d14_tre.wav,3,,,,,tre,t r e:,1 0 1,Anne Marte
d04_tre.wav,5,,,,,tre,t r e:,1 1 1,Anne Marte
a27_tre.wav,5,,,1,,tre,t r e:,1 1 1,Anne Marte
a18_tre.wav,5,,,1,,tre,t r e:,1 1 1,Anne Marte
a08_tre.wav,3,,,1,,tre,t r e:,0 1 1,Anne Marte
d15_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
d09_skjerf.wav,5,,1,,,skjerf,S { r f,1 1 1 1,Anne Marte
a16_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a21_skjerf.wav,4,,,,,skjerf,S { r f,0 1 1 1,Anne Marte
a30_skjerf.wav,4,,,1,,skjerf,S { r f,1 0 1 1,Anne Marte
a07_skjerf.wav,3,,,,,skjerf,S { r f,0 1 1 1,Anne Marte
d18_skjerf.wav,3,,1,,,skjerf,S { r f,0 1 1 1,Anne Marte
d04_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a02_skjerf.wav,3,,,1,,skjerf,S { r f,1 1 1 0,Anne Marte
a29_skjerf.wav,3,,,,,skjerf,S { r f,1 1 0 1,Anne Marte
d01_skjerf.wav,5,,1,,,skjerf,S { r f,1 1 1 1,Anne Marte
d10_skjerf.wav,5,,1,,,skjerf,S { r f,1 1 1 1,Anne Marte
a13_skjerf.wav,3,,,,,skjerf,S { r f,1 1 0 1,Anne Marte
a23_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a14_skjerf.wav,4,,1,,,skjerf,S { r f,1 0 1 1,Anne Marte
d17_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a08_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a19_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
d06_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a05_skjerf.wav,4,,1,,,skjerf,S { r f,1 1 1 0,Anne Marte
a32_skjerf.wav,4,,,1,,skjerf,S { r f,1 0 1 1,Anne Marte
d03_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a11_skjerf.wav,3,,,,,skjerf,S { r f,1 0 1 0,Anne Marte
a26_skjerf.wav,3,,,1,,skjerf,S { r f,1 0 0 1,Anne Marte
d12_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a03_skjerf.wav,2,,,1,,skjerf,S { r f,0 0 1 0,Anne Marte
a34_skjerf.wav,5,,,1,,skjerf,S { r f,1 1 1 1,Anne Marte
a28_skjerf.wav,4,,,1,,skjerf,S { r f,0 1 1 1,Anne Marte
d11_skjerf.wav,4,,,,,skjerf,S { r f,1 1 1 0,Anne Marte
a25_skjerf.wav,3,,,1,,skjerf,S { r f,0 1 0 1,Anne Marte
a12_skjerf.wav,4,,,,,skjerf,S { r f,0 1 1 1,Anne Marte
d14_skjerf.wav,3,1,1,,,skjerf,S { r f,1 1 0 1,Anne Marte
a17_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
d08_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a20_skjerf.wav,5,,,1,,skjerf,S { r f,1 1 1 1,Anne Marte
a31_skjerf.wav,3,,1,1,,skjerf,S { r f,1 1 1 0,Anne Marte
d19_skjerf.wav,3,,1,,,skjerf,S { r f,1 1 0 1,Anne Marte
a06_skjerf.wav,2,,,,,skjerf,S { r f,1 0 1 0,Anne Marte
d05_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
d02_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a01_skjerf.wav,2,,,,,skjerf,S { r f,0 0 0 1,Anne Marte
a10_skjerf.wav,3,,,,,skjerf,S { r f,0 0 1 1,Anne Marte
a27_skjerf.wav,4,,,,,skjerf,S { r f,1 0 1 1,Anne Marte
d13_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a22_skjerf.wav,4,1,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a15_skjerf.wav,3,,,,,skjerf,S { r f,1 1 0 0,Anne Marte
a09_skjerf.wav,3,,,,,skjerf,S { r f,1 1 0 0,Anne Marte
d16_skjerf.wav,3,,1,,,skjerf,S { r f,0 1 1 0,Anne Marte
d07_skjerf.wav,5,,,,,skjerf,S { r f,1 1 1 1,Anne Marte
a18_skjerf.wav,3,1,,,,skjerf,S { r f,1 1 0 1,Anne Marte
a04_skjerf.wav,3,,,,,skjerf,S { r f,1 1 1 0,Anne Marte
a33_skjerf.wav,5,,,1,,skjerf,S { r f,1 1 1 1,Anne Marte
d08_start.wav,3,1,,,,start,s t A: t`,0 1 1 1,Anne Marte
a22_start.wav,3,1,,,,start,s t A: t`,1 1 1 0,Anne Marte
a17_start.wav,4,1,,,,start,s t A: t`,1 1 1 1,Anne Marte
a03_start.wav,3,,,,,start,s t A: t`,1 1 1 0,Anne Marte
d05_start.wav,5,,1,,,start,s t A: t`,1 1 1 1,Anne Marte
d11_start.wav,3,,,,,start,s t A: t`,0 1 1 1,Anne Marte
a11_start.wav,4,,,,,start,s t A: t`,1 1 0 1,Anne Marte
a05_start.wav,3,,,,,start,s t A: t`,1 1 1 0,Anne Marte
a30_start.wav,4,,,,,start,s t A: t`,1 1 1 0,Anne Marte
a08_start.wav,3,,,,,start,s t A: t`,1 1 1 0,Anne Marte
a29_start.wav,4,,,,,start,s t A: t`,1 1 1 0,Anne Marte
d03_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
d17_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
d09_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
a23_start.wav,4,,,,,start,s t A: t`,1 1 1 0,Anne Marte
a02_start.wav,2,,1,,,start,s t A: t`,0 1 0 0,Anne Marte
a16_start.wav,4,,,,,start,s t A: t`,1 1 1 0,Anne Marte
d10_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
d04_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
a04_start.wav,3,,,,,start,s t A: t`,0 1 1 0,Anne Marte
a10_start.wav,4,,,,,start,s t A: t`,1 1 1 0,Anne Marte
a31_start.wav,4,,,,,start,s t A: t`,1 1 1 0,Anne Marte
a25_start.wav,4,,,,,start,s t A: t`,1 1 1 0,Anne Marte
a09_start.wav,3,,,,,start,s t A: t`,0 1 1 0,Anne Marte
d16_start.wav,4,,,,,start,s t A: t`,0 1 1 1,Anne Marte
a28_start.wav,3,,,,,start,s t A: t`,1 1 1 0,Anne Marte
d02_start.wav,5,,1,,,start,s t A: t`,1 1 1 1,Anne Marte
a15_start.wav,4,,,,,start,s t A: t`,1 1 1 0,Anne Marte
a01_start.wav,3,1,,,,start,s t A: t`,1 1 1 0,Anne Marte
a20_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
d19_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
a34_start.wav,3,,,,,start,s t A: t`,1 1 0 0,Anne Marte
a18_start.wav,3,,,,,start,s t A: t`,0 1 1 0,Anne Marte
d07_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
d13_start.wav,2,,,,,start,s t A: t`,0 0 1 1,Anne Marte
a26_start.wav,3,,,,,start,s t A: t`,1 1 0 0,Anne Marte
a32_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
a13_start.wav,3,,,,,start,s t A: t`,0 1 1 0,Anne Marte
a07_start.wav,2,,,,,start,s t A: t`,1 1 0 0,Anne Marte
d01_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
d15_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
a14_start.wav,3,,,,,start,s t A: t`,0 1 0 1,Anne Marte
a21_start.wav,4,,,,,start,s t A: t`,1 1 1 0,Anne Marte
a19_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
d12_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
d06_start.wav,4,,,,,start,s t A: t`,1 1 0 1,Anne Marte
a33_start.wav,3,,,,,start,s t A: t`,0 1 1 1,Anne Marte
a27_start.wav,4,,,,,start,s t A: t`,1 1 1 0,Anne Marte
d18_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
a06_start.wav,5,,,,,start,s t A: t`,1 1 1 1,Anne Marte
